source_file,source_sheet,source_row,English,Medumba,category,status,review_reason,word_count
simple-eng-med.xlsx,Sheet1,103,Why is it important to know about Jesus?,Ne lèn Yésu be jù ndùb a numke?,questions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,8
simple-eng-med.xlsx,Sheet1,104,What did Jesus do in heaven before he came to earth?,Yésu naʼ ke ghù a ke mve kamànyam ka seʼ num nsitshaʼ a?,body,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,11
simple-eng-med.xlsx,Sheet1,105,What Does the Death of Jesus Mean for You?,Vù Yésu be jù ndùb wù a numke?,food_drink,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,9
simple-eng-med.xlsx,Sheet1,106,Jesus died so that we might live.,Yésu lo kwù ndù be ghù yôg matmat.,general,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,7
simple-eng-med.xlsx,Sheet1,107,"Three days after Jesus died, some women visited his tomb and found it empty. Jehovah had raised Jesus from the dead.","A naʼ tog liʼ tad mba Yésu kwù là, bennzwi seʼ ndode ntùm fi, ke tèd jù. Yaweh Nsi naʼ bam Yésu num vù.",time,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,21
simple-eng-med.xlsx,Sheet1,108,Jesus later appeared to his apostles.,A tswide wul i ghantum tse.,body,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,6
simple-eng-med.xlsx,Sheet1,109,"Yes, Jehovah had resurrected Jesus to life as a powerful, immortal spirit creature. Jesus’ disciples saw him go up to heaven.","Nenùne, Yaweh Nsi lo bam Yésu num vù mba taʼ neta ywèt là. Là, be a ke bèn kwù. Ghaziʼde nu Yésu naʼ yen i ngelañ a naʼ ke koʼ mve kamànyam nà.",food_drink,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,21
simple-eng-med.xlsx,Sheet1,110,What are “the wages” of sin?,“Nkàbfaʼ” nukebwô bʼa ke?,questions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,6
simple-eng-med.xlsx,Sheet1,111,Jesus opened the way to everlasting life.,Yésu ghaʼ manze yôg matmat.,learning,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,7
simple-eng-med.xlsx,Sheet1,112,God resurrected Jesus and made him King of God’s Kingdom.,"Nsi lo bam Yésu num vù, yab i Mven num Nufen se.",feelings,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,10
simple-eng-med.xlsx,Sheet1,113,"Jesus gave up his life to pay a ransom for mankind. By means of that ransom, God makes it possible for us to live forever.","Yésu fa yôg se mba ju tshuʼ num tù benntùn nyañtù. Ntshùade njam yen ju tshuʼ là, Nsi ghaʼ manze yôg matmat ben.",location_direction,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,25
simple-eng-med.xlsx,Sheet1,114,"Jehovah appointed Jesus as King to rule over the earth. With him will be 144,000 faithful people who are resurrected from the earth to life in heaven. Jesus and the 144,000 form a righteous heavenly government —God’s Kingdom.",Yaweh tshoʼ Yésu mba Mven num ne tshagde nsitshaʼa. Nsi tshoʼ bennetsine 144 000 num nsitshaʼ. Bo nsi tô bo Yésu mve kamànyam. Yésu bo a ba 144 000 bʼa taʼ netô netsine mve kamànyam: Bo ke ntsiañ mbe Nufen Nsi.,body,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,40
simple-eng-med.xlsx,Sheet1,115,"God’s Kingdom will make the earth a paradise. War, crime, poverty, and hunger will be no more. People will be truly happy.","Nufen Nsi aʼ ghù nsitshaʼ tuʼ paradisi. Ntsho, tshuagntù, bwoñ mba nzikuʼu ke nsi mbèn be. Njoñ benntùn fa nsi tswe tsiañde.",body,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,22
simple-eng-med.xlsx,Sheet1,116,What blessings will God’s Kingdom bring?,Tsit mbotni Nufen Nsi nsi loʼ seʼ i a?,questions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,6
simple-eng-med.xlsx,Sheet1,117,We should pray for God’s Kingdom to come.,Bag bin leʼde Nsi mbe Nufen se seʼe.,actions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,8
simple-eng-med.xlsx,Sheet1,118,When Will Paradise Come?,Paradisi nsi seʼ a se?,questions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,4
simple-eng-med.xlsx,Sheet1,119,Troubles on the earth prove that God’s Kingdom will soon act.,Ngùtni num nsitshaʼ tshwèt ndaʼde mbe Nufen Nsi a ghebte.,body,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,11
simple-eng-med.xlsx,Sheet1,120,"The Bible foretold many of the things that are happening today. It said that people would be lovers of money, disobedient to parents, fierce, and lovers of pleasures.","Ñwaʼni nsi naʼ tshob tshu tse a tshwèt ndunde sènni là. A naʼ tshob mbe benntùn nsi be ghakô nkàb, ghatatu, tshùagkèt benntùn mbèn be ghakô ngùa.",family_people,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,28
simple-eng-med.xlsx,Sheet1,121,"There would be great earthquakes, wars, food shortages, and widespread disease. These things are happening now.","Tshaʼ nsi nyiʼde, ntsho be, nzikuʼu mbèn ghù ngokèt nzenze. Tshen tshu là tshwèt ndunde sènni.",body,needs_review,Long entry; not a basic concept text without splitting.,16
simple-eng-med.xlsx,Sheet1,122,"Also, Jesus said that the good news about the Kingdom would be preached in all the earth.","Ndùlala, Yésu lo mbèn tshob mbe bo nsi soñ nkùn mebwô Nufen Nsi ntùm njoñ njù fa.",body,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,17
simple-eng-med.xlsx,Sheet1,123,The Kingdom will remove all wickedness.,Nufen Nsi aʼ zwide benkebwô fa.,actions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,6
simple-eng-med.xlsx,Sheet1,124,Jehovah will soon destroy all the wicked.,Ndaʼndaʼ Yaweh biagde njoñ tshùagkèt benntùn fa.,general,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,7
simple-eng-med.xlsx,Sheet1,125,Satan and the demons will be punished.,Bo nsi biagde Satan bo a tsemoʼ ywètkebwô.,general,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,7
simple-eng-med.xlsx,Sheet1,126,"Those who listen to God will survive into a righteous new world, where there will be no more fear, a world where people trust and love one another.","Ba juʼ ntshu Nsi nsi ghù yôg ntùm njù nswe, taʼ njù fide bo nkôni.",body,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,28
simple-eng-med.xlsx,Sheet1,127,What did Jesus say would occur in our time?,Mit ntshob Yésu tshwèt ndunde sènni a?,questions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,9
simple-eng-med.xlsx,Sheet1,128,The wicked will be destroyed.,Biagde tshùagkèt benntùn.,general,exclude_from_kids_or_review,Potentially unsuitable for child beginner content or needs human decision.,5
simple-eng-med.xlsx,Sheet1,129,What Blessings Await Those Who Listen to God?,Mbotni ben tse bo tshwèt njuʼ ntshu Nsi bʼa tsil a?,questions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,8
simple-eng-med.xlsx,Sheet1,130,Most of the dead will be resurrected on earth.,Fe ben nsi bam num vù.,body,needs_review,Long entry; not a basic concept text without splitting.,9
simple-eng-med.xlsx,Sheet1,131,"Imagine the future blessings that you will enjoy if you listen to Jehovah! You will have perfect health; no one will be sick or infirm. There will be no bad people, and you will be able to trust everyone.","Kwade mbotni ze o nsi ghù, a be zʼo juʼ ntshu Yaweh Nsi là! O nsi ghù ntswe mebwô ntùm nelàne miagde; ngokèt ke nkeʼkèt lo, ke mbèn be. Benkebwô ke nsi bèn be, o ke bèn bwôg mvel o.",location_direction,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,39
simple-eng-med.xlsx,Sheet1,132,"There will be no pain, sorrow, or tears. No one will grow old and die.","Zwe ntù bo ntsenyà ke nsi mbèn be. Mènntùn ke bèn ywène, ke bèn kwù.",body,exclude_from_kids_or_review,Potentially unsuitable for child beginner content or needs human decision.,15
simple-eng-med.xlsx,Sheet1,133,You will be surrounded by friends and family. Life in Paradise will be a delight.,O nsi be boʼa shun tsho ghù yu tunndà. Yôg ntùm paradisi nsi bʼa tsiañde.,general,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,15
simple-eng-med.xlsx,Sheet1,134,There will be no fear. People will be truly happy.,Bwôg ke nsi mbèn be. Njoñ benntùn fa nsi tswe ntùm tsiañde.,body,needs_review,Long entry; not a basic concept text without splitting.,10
simple-eng-med.xlsx,Sheet1,135,God’s Kingdom will end all suffering.,Nufen Nsi nsi biagde njoñ ngeʼ fa.,actions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,6
simple-eng-med.xlsx,Sheet1,136,Does Jehovah Listen to Us?,Yaweh Nsi be njuʼ ben ké?,values_communication,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,5
simple-eng-med.xlsx,Sheet1,137,God does hear our prayers.,Nsi be njuʼ tse be leʼde.,body,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,5
simple-eng-med.xlsx,Sheet1,138,Jehovah is the “Hearer of prayer.” He wants us to speak to him from our hearts.,Yaweh Nsi bʼa nga “juʼ leʼde.” A kô be tshob ju zʼa koʼ ntù ben nà yi.,body,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,16
simple-eng-med.xlsx,Sheet1,139,Pray to Jehovah and not to anyone else.,"Leʼde ndaʼ Yaweh Nsi, ke bʼa mèn ghùa.",general,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,8
simple-eng-med.xlsx,Sheet1,140,Jesus taught us how to pray.,Yésu tswide yag ne leʼde Nsi.,general,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,6
simple-eng-med.xlsx,Sheet1,141,To whom does God listen?,Nsi ke njuʼ a we?,questions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,5
simple-eng-med.xlsx,Sheet1,142,We can pray about many things.,Be kuʼni ne leʼde Nsi num njoñ tshu fa.,general,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,6
simple-eng-med.xlsx,Sheet1,143,Pray that God’s will be done in heaven and on earth.,Leʼde Nsi mbe ze nekô bumde num nsitshaʼa mba mve kamànyam là.,body,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,11
simple-eng-med.xlsx,Sheet1,144,Pray in the name of Jesus to show that you value what he did for you.,Leʼde Nsi ntshùade njam Yésu num ne laʼde mbe ju zʼa ghù wù là tanjoñ.,questions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,16
simple-eng-med.xlsx,Sheet1,145,"Ask Jehovah to help you do what is good. You can also pray about food, employment, shelter, clothing, and health.","Bette Yaweh Nsi mbe a ywimdʼo ne ghù ju ze a bwô là. Bʼo leʼde i mfa num jujù, faʼ, nduʼ ntswe, nzwe, mba ntswe mebwô.",food_drink,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,20
simple-eng-med.xlsx,Sheet1,146,Jehovah listens to people who do what is right.,Yaweh Nsi be njuʼ leʼde ben netsine.,questions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,9
simple-eng-med.xlsx,Sheet1,147,Do not be anxious.,Ka nywin num sàm ju.,actions,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,148,How Can You Have a Happy Family Life?,Ntswe mebwô tunndà bʼa ndùke?,feelings,needs_review,Long entry; not a basic concept text without splitting.,8
simple-eng-med.xlsx,Sheet1,149,Love is the key to happy families.,Nkôni bʼa manze ntswe mebwô tunndà.,feelings,needs_review,Long entry; not a basic concept text without splitting.,7
simple-eng-med.xlsx,Sheet1,150,God’s standard is that marriage should be between one man and one woman.,Ntshuʼ Nsi bʼa mbe nandà tamde taʼ mandum bo taʼ mènnzwi.,family_people,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,13
simple-eng-med.xlsx,Sheet1,151,A loving husband treats his wife with tenderness and understanding.,Taʼ ndu nkôni be loʼ nzwi i mebwô mbèn njuʼni.,family_people,needs_review,Long entry; not a basic concept text without splitting.,10
simple-eng-med.xlsx,Sheet1,152,A wife should cooperate with her husband.,Mennzwi ghù ne tshob njuʼ bo ndu i.,family_people,needs_review,Long entry; not a basic concept text without splitting.,7
simple-eng-med.xlsx,Sheet1,153,Children should obey their parents.,Bônkeʼ ghù ne njuʼ ntshu tà tshob mba mà tshobe.,family_people,needs_review,Needs native speaker review.,5
simple-eng-med.xlsx,Sheet1,154,"Be kind and faithful, not cruel and unfaithful.",Ghù bwôntù mbèn mbe mèn netsine.,general,needs_review,Long entry; not a basic concept text without splitting.,8
simple-eng-med.xlsx,Sheet1,155,God’s Word says that a husband should love his wife as his own body and that a wife should have deep respect for her husband.,"Ñwaʼni Nsi mbe, a bwô ndù mandum ke kô nzwi mba tu wul i là, mènnzwi bèn ke mbwôg ndu i.",family_people,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,25
simple-eng-med.xlsx,Sheet1,156,Sex outside the marriage arrangement is wrong. Polygamy is also wrong.,Ne ghù màndà keʼ bwô. Ne soo bennzwi yàme keʼ bwô.,general,needs_review,Long entry; not a basic concept text without splitting.,11
simple-eng-med.xlsx,Sheet1,157,Jehovah’s Word teaches families how to be happy.,Ntshob Yaweh Nsi tshwèt ntswide ntswe mebwô tunndà.,feelings,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,8
simple-eng-med.xlsx,Sheet1,158,Keep morally clean.,Tswe nelàne ntùm mal o.,general,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,159,"Love, teach, and protect your children.","Kô, tswide, mbèn tshètte bon tsho.",family_people,needs_review,Needs native speaker review.,6
simple-eng-med.xlsx,Sheet1,160,What Must We Do to Please God?,Be kuʼni ne fa tsiañde Nsi a ndùke?,questions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,7
simple-eng-med.xlsx,Sheet1,161,Avoid what is bad.,Ghuàʼ nukebwô.,questions,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,162,"If we love Jehovah, we will not do things that he hates.","Be kô Yaweh Nsi, mba be ke ghù tshu tsʼa be mbàn nà.",feelings,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,12
simple-eng-med.xlsx,Sheet1,163,"Jehovah does not want us to steal, to get drunk, or to abuse drugs.","Yaweh Nsi keʼ kô be yî, mbum nduʼ, mbèn nu ndebaʼ.",actions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,14
simple-eng-med.xlsx,Sheet1,164,"God hates murder, abortion, and homosexuality. He does not want us to be greedy or to fight with others.","Nsi keʼ kô ba fètte lem, ba sô bam bo ba nô mandum bo mandum ghù mènnzwi bo mènnzwi. A keʼ mbèn kô ba gheʼde bo ghazwe zweʼ.",actions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,19
simple-eng-med.xlsx,Sheet1,165,We must not worship idols or practice spiritism.,"Be keʼ be ghamde neto, ke bèn ghù tshu kà.",actions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,8
simple-eng-med.xlsx,Sheet1,166,"In the earthly Paradise to come, there will be no place for people who do bad things.","Ntùm Paradisi zʼa ghebte là, ba ghù nukebwô ke nsi be bwe.",body,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,17
simple-eng-med.xlsx,Sheet1,167,What is God’s view of magic?,Ke ze Nsi tshwèt nkwade mfà num kà a?,questions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,6
simple-eng-med.xlsx,Sheet1,168,Why should we not worship idols?,Be keʼ be ghamde neto a numke?,questions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,6
simple-eng-med.xlsx,Sheet1,169,Do what is good.,Ghù numebwô.,questions,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,170,"To be pleasing to God, we must try to be like him.","Ne ghù mbe Nsi kô ben, a bwô be kagtùn ne be mba yi là.",pronouns_possession,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,12
simple-eng-med.xlsx,Sheet1,171,Show love to others by being kind and generous.,Laʼde yo nkôni tsemoʼo ntshuàde njam bwôntù bo ne nyit bu.,feelings,needs_review,Long entry; not a basic concept text without splitting.,9
simple-eng-med.xlsx,Sheet1,172,Be honest.,Be mèn nenùne.,values_communication,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,173,Be merciful and forgiving.,Ghù kondèn mbèn lèn ne lagde mfànnu.,general,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,174,Tell others about Jehovah and his ways.,Tswide tsemoʼ ne lèn Yaweh Nsi bo ze nekô.,values_communication,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,7
simple-eng-med.xlsx,Sheet1,175,Imitate Jehovah.,Fiʼde Yaweh Nsi.,general,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,2
simple-eng-med.xlsx,Sheet1,176,Show love.,Kô tsemoʼ benntùn.,feelings,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,177,How Can You Show Loyalty to Jehovah?,Be o be mèn netsin mbwe Nsi a ndùke?,actions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,7
simple-eng-med.xlsx,Sheet1,178,Take your stand on God’s side.,Loʼ bag Nsi.,actions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,6
simple-eng-med.xlsx,Sheet1,179,Avoid taking part in any customs that are not in agreement with the Bible. It takes courage to do this.,Be ghùaʼ mat tse Ñwaʼni Nsi keʼ bam nà. Ne ghù yen nà bètte fenntù.,actions,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,20
simple-eng-med.xlsx,Sheet1,180,Do not get involved in the political affairs of the nations; they do not support Jehovah and his Kingdom.,Ka be loʼ bag ntùm nkùnkù ngô ngô; bo keʼ be tomde Nufen Yaweh Nsi.,location_direction,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,19
simple-eng-med.xlsx,Sheet1,181,Jehovah guards those loyal to him.,Yaweh Nsi num mbéb ben netsine.,general,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,6
simple-eng-med.xlsx,Sheet1,182,Make the right choice —listen to God.,"Loʼ mfiʼ mebwô, juʼ ntshu Nsi.",values_communication,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,7
simple-eng-med.xlsx,Sheet1,183,Associate with Jehovah’s Witnesses; they will help you draw close to God.,Kumde bin Ghakwénta Yaweh; bo nsi ywimdʼo ne ghebte mbañ Nsi.,app_ui,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,12
simple-eng-med.xlsx,Sheet1,184,Continue to learn about God and try to obey his commandments.,Nèn mbwe ntum yu ziʼde mfà num Nsi mbèn kagtùn ne nze ntshùʼ mi.,body,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,11
simple-eng-med.xlsx,Sheet1,185,"When your faith has become strong, you should dedicate your life to Jehovah and get baptized.","Yu bamntù ta, mbʼo nsi fa wul o Yaweh Nsi ghù nyuʼntse.",animals,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,16
simple-eng-med.xlsx,Sheet1,186,"Listen to God. Read the Bible, and ask Jehovah’s Witnesses to help you understand it. Then, apply what you learn. If you do, you will live forever.","Juʼ ntshu Nsi. Siañ Ntshob Nsi, mbèn mbette Ghakwénta Yaweh mbe bo ywimdʼo ne juʼu mbèn nzin num bwe. O ghù ndùla, mbʼo nsi ghù yôg matmat.",body,source_context_only,Religious/source-context term; keep out of beginner lessons unless intentionally used.,27
simple-eng-med.xlsx,Sheet1,187,Repent and be forgiven.,"Kañ ntù o, Nsi lagde nukebwô tsho.",learning,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,188,Walk on the road to life.,Zin num manze yôg matmat.,actions,needs_review,Needs native speaker review.,6
simple-eng-med.xlsx,Sheet1,189,"This is the story of a little boy who lived with his father and his stepmother. The stepmother had a daughter, the boy's half-sister.","A b’a tshô ta’ meto’ mèn ze mandum z’a na’ nke ntswe bo tàab ngù nzwi tàab là . Yen mènnzwi là na’ ghù ta’ mèn ngon, a be mèn nzwi tà yen mèn nshum nà.",family_people,needs_review,Long entry; not a basic concept text without splitting.,24
simple-eng-med.xlsx,Sheet1,190,"The boy's mother had died and he was living very unhappily, although he still had his father.","Mà yen mèn nshum nà na’ kwù, ndùlà a nke njen nge’ mba tà ndù tàab na’ nke’ tù là.",family_people,needs_review,Long entry; not a basic concept text without splitting.,17
simple-eng-med.xlsx,Sheet1,191,"Indeed, the stepmother was very unkind to the poor boy. One day, his stepmother sent him to the river to wash the dishes.","Nzwi tà yen mèn nshum nà na’ nke ngù nukebwô yi neshu. A na’ be ta’ lé’, nzwi tà yen mènshum nà tshag i à nèn sôg nka mà koñntse.",family_people,needs_review,Long entry; not a basic concept text without splitting.,23
simple-eng-med.xlsx,Sheet1,192,"And the latter had the misfortune to break a spoon without wanting it. He was frightened and began to cry, because he knew what would happen to him when he returned home.","Mèn nshum kum bwe, mbe’ ta’ djo’ ke lèn. Mba a na’ nke mbwôg là, a to’de nekua’a, nummbe a na’ lèn ju z’a tum yi ngelañ a bèn la’ là.",home_objects,needs_review,Long entry; not a basic concept text without splitting.,32
simple-eng-med.xlsx,Sheet1,193,"When he arrived home, he told his stepmother that a spoon was broken. His stepmother, furious, chased him out of the house, and told him to come back only with a new spoon.","Ngelañ a na’ kum la’ là, a tshob nzwi tàab mbe a be’ ta’ djo’. Nzwi tàab ya ntù, nta’ i ndà, ntshob yi mbe a nèn diag du’ là njen kà mbèn ndà.",family_people,needs_review,Long entry; not a basic concept text without splitting.,33
simple-eng-med.xlsx,Sheet1,194,"The boy left the house, without water, without food, and without knowing where he should go. He headed for the forest, walking for days and nights, eating whatever he could find. He hardly slept at all.","Yen mènnshum nà tum ndà nène, ke ntse, ke jujù, ke ne ndèn mba dù’ z’a tshwèt nèn nà. A lo’ manze fèn, nzin mbwôgtshù bo tèttswe’ yàme, nke njù ju z’a tèt là. A na’ ke nke nzi yàme.",family_people,needs_review,Long entry; not a basic concept text without splitting.,36
simple-eng-med.xlsx,Sheet1,195,"One day, while walking, he saw a house in the distance in the forest and decided to go there. He went in, saw an old woman all dirty, greeted her, and asked her if he could rest. The old woman, all flabbergasted and surprised, asked him what he was doing all alone in the forest.","A na’ be zin ta’ lé’, njen ta’ ba’ ta njam fèn, ndo’ mfi’ nenèn bwe. A kum bwe, ntsho ntùm ba’ là, njen ta’ njwèn mènnzwi ndù à lôtsile, a tsha’d’é, mbètt’é a be z’a ku’ni nefide wul i là. Njwèn mènnzwi tshàm neshu, mbètt’é ju z’a tshwèt ngù tù’ i ntùm mfèn nà.",family_people,needs_review,Long entry; not a basic concept text without splitting.,55
simple-eng-med.xlsx,Sheet1,196,"While crying, the boy told her his story. The woman took him by the hand and tried to calm him down. She gave him what food she had. The boy then asked her if he could go to the river and get him some water to drink.","Boa ntsenya miag mi, mènnshum soñ i ze tshô. Mènnzwi lo’ bu i, nkagtùn nefide ntù i. A fà juju z’a na’ ngù ndà là yi. Mènnshum bètt’é be z’a ku’ni netsho’ ntse yi mà koñntse là.",family_people,needs_review,Long entry; not a basic concept text without splitting.,47
simple-eng-med.xlsx,Sheet1,197,"The old lady said yes, so he took a calabash and went to the river. He returned with the calabash full of water. Afterwards, he swept the woman's house, made food, washed her feet, in short, he tried to put the old woman's house in order.","Njwèn mènnzwi bam, mènnshum lo’ ta’ tam nka, nèn mà nkoñntse. A be bèn bo tam nka ndù à dun ntse. Be nèn mbwe, a bé’de tèt ndà yen mènnzwi là, nabte juju, nsôg nkum i, nabte ndà njwèn mènnzwi à làn.",family_people,needs_review,Long entry; not a basic concept text without splitting.,46
simple-eng-med.xlsx,Sheet1,198,"After he had rested enough, it was time to leave, because he had to find his spoon. The boy got up and said goodbye to the old lady. But she held him back and gave him some instructions.","Ngelañ a miagde nefide wul i là, ngelañ nenèn kum, nummbe a na’ bètte a fon djo’ a na’ mbi là. Mènnshum lo nsi, ndé’de njwèn mènnzwi. Là, a tshùb i mbèn mfà bontsit ntag yi.",family_people,needs_review,Long entry; not a basic concept text without splitting.,38
simple-eng-med.xlsx,Sheet1,199,"You see my little one, she said to him, here you are who leaves to look for the spoon. Listen carefully to what I am going to tell you. When you walk, at a certain moment, you will see six balls on the ground, all extremely fragile. You don't have to be afraid.","A tshob yi mbe, o lèn ké nshum àm, o là z’o tshwèt nèn diag djo’ là. Ju’ ju ze me tshob wù là kua’ mebwô. Ngelañ oa’ be nke nzin nà, mo’ ngelañ, o yen mbum ntôg ze b’a tshét là num tsha’a. Kà bwôg.",home_objects,needs_review,Long entry; not a basic concept text without splitting.,53
simple-eng-med.xlsx,Sheet1,200,"The first three will say to you: ""Take us, take us"". and the other three will say: ""Don't take us, don't take us"". So what you will do is you will take the last three, do you understand?","Tse tat a’ tshob wù ndù: “lo’ yage, lo” yage”, tsemo’ tat tshob wù ndù: “kà lo” yage, kà lo’ yage”. Ndùlà ju z’o ghù là b’a yenni, oa’ lo’ mbum tat tse njam, o ju’ mebwô ké?",questions,needs_review,Long entry; not a basic concept text without splitting.,38
simple-eng-med.xlsx,Sheet1,201,The orphan answered with a head nod.,Ménntse nyi’de tu i mbùnde mbe ñ.,body,needs_review,Long entry; not a basic concept text without splitting.,7
simple-eng-med.xlsx,Sheet1,202,"He greeted the lady, and said goodbye. He left the house and walked for hours, and then suddenly he saw the balls.","A tsha’de mènnzwi là, ndé’dé. A tum ndà nène, nzin ngelañ yàme, be tshù, a yen ba mbum tse njwèn mènnzwi na’ ntshob yi là.",home_objects,needs_review,Long entry; not a basic concept text without splitting.,22
simple-eng-med.xlsx,Sheet1,203,"He heard their pleas and remembered the old lady's recommendations. He took the ones that said ""don't take us"".","A ju’ mba bo nke ndabt’é là, ndùlà, a kwimde ntag ze njwèn mènnzwi na’ mfà yi là. A lo’ tse bo nke ntshob yi ndù « kà lo’ yage » là.",body,needs_review,Long entry; not a basic concept text without splitting.,19
simple-eng-med.xlsx,Sheet1,204,"He then walked for hours until he broke the first ball. Out of it came weapons. He did not understand, but picked them up.","A bèn nzin ngelañ yàm, ntshét ta’ i. Tshu ntsho tum ntùm bwe. A ke ju’ sàm ju, ntswétte tshen tshu ntsho là.",location_direction,needs_review,Long entry; not a basic concept text without splitting.,24
simple-eng-med.xlsx,Sheet1,205,"A few hours later, he broke the second ball. He then saw wild animals from the forest coming out of it, ready to devour him.","Men ngelañ mbèn ntôg, a tshét mbatt’é. Ba nyàm tshwèt bo nke ntswe ntùm mfèn nà tum ntùm bwe nke diag fèl’é.",animals,needs_review,Long entry; not a basic concept text without splitting.,25
simple-eng-med.xlsx,Sheet1,206,"Without thinking, he killed them with the weapons of the previous ball. He then decided to break the last ball and big surprise, he saw a big and beautiful house, luxurious, really beautiful, with a very beautiful kitchen and in the kitchen, golden spoons.","Ke kwade nu, a zwide yub bo tshu ntsho ts’a tum ntùm mbwe mbum a na’ ntshét là. A lo’ mfi’ netshét miagde mbum, be tshù, a yen ta’ nko’ ba’ ndù a bwô, nke nzwiage, mbwô kà miagde bo ta me mbwô kisim, a yen ba ndjo’ gol ntùm kisim nà",home_objects,exclude_from_kids_or_review,Potentially unsuitable for child beginner content or needs human decision.,44
